asset_id,equip_no,plant_no
84922144,000008103437,GS-1302322                    
50067276,000002170358,GS-63727                      
85175341,000008421835,GS-1426726                    
112477050,000009230001,GS-884832                     
112445451,000009199404,GS-881520                     
112454344,000009208029,GS-882014                     
112443549,000009197950,GS-881244                     
112639474,000009385684,GS-900652                     
112683004,000009420458,GS-904150                     
112390475,000009146142,GS-875226                     
84399335,000007629958,GS-951760                     
84487312,000007603382,GS-1015281                    
10029109,000002814934,GS-53072                      
85129783,000008289247,GS-1392962                    
85129785,000008289249,GS-1392964                    
10030141,000002298714,GS-53821                      
10129576,000002738091,GS-71573                      
60000086,000002326146,GS-64920                      
30184387,000002400102,GS-77589                      
84888321,000008074084,GS-1266960                    
84534552,000007662388,GS-1026407                    
84356787,000007629931,GS-920160                     
112477083,000009230007,GS-884896                     
112477087,000009230008,GS-884848                     
21023455,000002522202,GS-72477                      
112400756,000009157186,GS-876666                     
112464988,000009217330,GS-883535                     
84911262,000008091927,GS-1294160                    
40207502,000002673474,GS-78971                      
