asset_id,equip_no,plant_no
50065402,000002231517,DO-63481                      
111544825,000008684552,DO-795983                     
40207350,000002358282,DO-78858                      
111545470,000008685694,DO-123-0344                   
111811787,000008869625,DO-822232                     
111819227,000008876073,DO-824192                     
111806922,000008868184,DO-822926                     
111808062,000008924418,DO-822648                     
111776389,000008872535,DO-819564                     
111821592,000008877980,DO-824379                     
112756442,000009467254,DO-910592                     
112756477,000009467257,DO-910025                     
112732527,000009453776,DO-883186                     
112732460,000009453777,DO-883187                     
112755043,000009466337,DO-907429                     
112407299,000009162630,DO-877151                     
112686741,000009422541,DO-904452                     
112601386,000009350459,DO-894272                     
112732895,000009453986,DO-908920                     
112723768,000009447466,DO-930205                     
111812174,000008869842,DO-2103362                    
111812177,000008869843,DO-2103364                    
111812172,000008869846,DO-2103360                    
111757927,000008836841,DO-817762                     
112567966,000009319758,DO-928841                     
112606305,000009354236,DO-2841041                    
112645367,000009392004,DO-894792                     
112631904,000009379484,DO-899446                     
112626846,000009375141,DO-899632                     
112502927,000009255775,DO-2698161                    
82997133,000006152304,DO-399921                     
112642648,000009389432,DO-2784322                    
112711164,000009441387,DO-906884                     
112531432,000009288856,DO-889825                     
112531481,000009288858,DO-889823                     
112676533,000009415950,DO-897637                     
112626917,000009375201,DO-929244                     
112681367,000009418715,DO-903629                     
112560265,000009312954,DO-891756                     
112410167,000009166110,DO-877641                     
112576800,000009328913,DO-893976                     
112576799,000009328905,DO-894522                     
112577169,000009329679,DO-894962                     
112556876,000009309766,DO-892616                     
